"","NR_Name","NR_ID","sex","generation","father","mother","foster","gestational_diet","nursing_diet","weanling_diet","majority_diet","overall_diet","birth_date","death_date","litter_size","litter_order","notes","rbg100","rbg120","rbg140","rbg200","rbg300"
"154","T1099F",1141,"F",11,"T959M","T981F",NA,"Rod","Rod","Rod","Rod","Rod",2021-01-31,2021-03-24,9,1,NA,NA,NA,NA,NA,NA
"155","T109F",266,"F",1,"5394M","5366F",NA,"Rod","","",NA,NA,2015-07-20,2015-08-17,6,3,"no data",NA,NA,NA,NA,NA
"156","T10F",168,"F",1,"5394M","1843F",NA,"Rod","Rod","Rab","Rab","Rab",2015-04-16,2015-10-27,5,1,"Changed to Rab 05/20/15 (5 weeks old)",NA,NA,NA,NA,NA
"157","T1100M",1142,"M",11,"T967M","T993F","T1004F","Rab","Rod","Rod","Rod","Rod",2021-02-01,2021-04-08,5,1,"onset >8wks; Euthanized for humane reasons",NA,NA,NA,NA,NA
"158","T1101M",1143,"M",11,"T967M","T993F","T1004F","Rab","Rod","Rod","Rod","Rod",2021-02-01,2021-04-26,5,1,"onset at 8wks",8,8,8,8,8
"159","T1102M",1144,"M",11,"T967M","T993F","T1004F","Rab","Rod","Rod","Rod","Rod",2021-02-01,2021-04-26,5,1,"onset at 12wks",8,8,8,8,12
"160","T1103F",1145,"F",11,"T967M","T993F",NA,"Rab","Rod","Rod","Rod","Rod",2021-02-01,2021-03-24,5,1,NA,NA,NA,NA,NA,NA
"161","T1104F",1146,"F",11,"T967M","T993F",NA,"Rab","Rod","Rod","Rod","Rod",2021-02-01,2021-03-24,5,1,NA,NA,NA,NA,NA,NA
"162","T1105M",1419,"M",12,"T973M","T1003F",NA,"Rod","Rod","Rab","Rab","Rab",2021-02-02,2021-08-17,3,1,NA,NA,NA,NA,NA,NA
"163","T1106M",1420,"M",12,"T973M","T1003F",NA,"Rod","Rod","Rab","Rab","Rab",2021-02-02,2021-06-07,3,1,NA,NA,NA,NA,NA,NA
"164","T1107F",1421,"F",12,"T973M","T1003F",NA,"Rod","Rod","Rab","Rab","Rab",2021-02-02,2021-12-06,3,1,NA,NA,NA,NA,NA,NA
"165","T1108M",1147,"M",11,"T951M","T994F",NA,"Rab","Rab","Rod","Rod","Rod",2021-02-06,2021-05-22,5,1,"onset >12wks; No project",NA,NA,NA,NA,NA
"166","T1109F",1148,"F",11,"T951M","T994F",NA,"Rab","Rab","Rod","Rod","Rod",2021-02-06,2021-11-05,5,1,"onset >16wks",NA,NA,NA,NA,NA
"167","T110F",267,"F",1,"5394M","5366F",NA,"Rod","","",NA,NA,2015-07-20,2015-08-17,6,3,"no data",NA,NA,NA,NA,NA
"168","T1110F",1149,"F",11,"T951M","T994F",NA,"Rab","Rab","Rod","Rod","Rod",2021-02-06,2021-07-16,5,1,"onset >16wks",NA,NA,NA,NA,NA
"169","T1111F",1150,"F",11,"T951M","T994F",NA,"Rab","Rab","Rod","Rod","Rod",2021-02-06,2021-06-11,5,1,"onset >16wks",NA,NA,NA,NA,NA
"170","T1112F",1151,"F",11,"T951M","T994F",NA,"Rab","Rab","Rod","Rod","Rod",2021-02-06,2021-06-11,5,1,"onset >16wks",NA,NA,NA,NA,NA
"171","T1113M",1152,"M",11,"T958M","T976F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-18,2021-04-29,6,2,"onset >8wks, probably 12wks?",8,8,8,8,NA
"172","T1114M",1153,"M",11,"T958M","T976F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-18,2021-04-29,6,2,"onset at 8wks",4,4,4,4,8
"173","T1115F",1154,"F",11,"T958M","T976F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-18,2021-04-06,6,2,NA,NA,NA,NA,NA,NA
"174","T1116F",1155,"F",11,"T958M","T976F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-18,2021-04-06,6,2,NA,NA,NA,NA,NA,NA
"175","T1117F",1156,"F",11,"T958M","T976F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-18,2021-04-06,6,2,NA,NA,NA,NA,NA,NA
"176","T1118F",1157,"F",11,"T958M","T976F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-18,2021-04-06,6,2,NA,NA,NA,NA,NA,NA
"177","T1119M",1158,"M",11,"T935M","T960F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-17,2021-04-29,6,2,"onset at 8wks",8,8,8,8,8
"178","T111F",268,"F",1,"5394M","5366F",NA,"Rod","","",NA,NA,2015-07-20,2015-08-17,6,3,"no data",NA,NA,NA,NA,NA
"179","T1120M",1159,"M",11,"T935M","T960F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-17,2021-04-29,6,2,"onset at 8wks",4,4,8,8,8
"180","T1121F",1160,"F",11,"T935M","T960F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-17,2021-04-07,6,2,NA,NA,NA,NA,NA,NA
"181","T1122F",1161,"F",11,"T935M","T960F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-17,2021-04-07,6,2,NA,NA,NA,NA,NA,NA
"182","T1123F",1162,"F",11,"T935M","T960F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-17,2021-04-07,6,2,NA,NA,NA,NA,NA,NA
"183","T1124F",1163,"F",11,"T935M","T960F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-17,2021-04-07,6,2,NA,NA,NA,NA,NA,NA
"184","T1125M",1164,"M",11,"T957M","T975F",NA,"Rod","Rod","Rab","Rab","Rab",2021-02-17,2021-12-27,8,2,"4 sons",NA,NA,NA,NA,NA
"185","T1126M",1165,"M",11,"T957M","T975F",NA,"Rod","Rod","Rab","Rab","Rab",2021-02-17,2021-06-07,8,2,"Bad breeder",4,NA,NA,NA,NA
"186","T1127M",1166,"M",11,"T957M","T975F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-17,2021-04-29,8,2,"onset >8wks",4,NA,NA,NA,NA
"187","T1128M",1167,"M",11,"T957M","T975F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-17,2021-04-29,8,2,"onset at 8wks",4,4,4,8,8
"188","T1129F",1168,"F",11,"T957M","T975F",NA,"Rod","Rod","Rab","Rab","Rab",2021-02-17,2021-12-22,8,2,"6 daughters",NA,NA,NA,NA,NA
"189","T112M",269,"M",2,"T1M","T27F",NA,"Rod","Rod","Rod","Rod","Rod",2015-08-15,2016-08-02,7,1,"onset at 48wks",24,24,24,24,48
"190","T1130F",1169,"F",11,"T957M","T975F",NA,"Rod","Rod","Rab","Rab","Rab",2021-02-17,2021-08-02,8,2,"euthanized for humane reasons",NA,NA,NA,NA,NA
"191","T1131F",1170,"F",11,"T957M","T975F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-17,2021-04-06,8,2,NA,NA,NA,NA,NA,NA
"192","T1132F",1171,"F",11,"T957M","T975F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-17,2021-04-06,8,2,NA,NA,NA,NA,NA,NA
"193","T1133M",1172,"M",11,"T956M","T977F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-17,2021-04-29,7,2,"onset at 8wks",4,4,4,8,8
"194","T1134M",1173,"M",11,"T956M","T977F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-17,2021-04-29,7,2,"onset at 8wks",8,8,8,8,8
"195","T1135M",1174,"M",11,"T956M","T977F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-17,2021-04-29,7,2,"onset at 8wks",8,8,8,8,8
"196","T1136F",1175,"F",11,"T956M","T977F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-17,2021-04-07,7,2,NA,NA,NA,NA,NA,NA
"197","T1137F",1176,"F",11,"T956M","T977F",NA,"Rod","Rod","Rab","Rab","Rab",2021-02-17,2021-03-31,7,2,"Ambiguous date of death",NA,NA,NA,NA,NA
"198","T1138F",1177,"F",11,"T956M","T977F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-17,2021-04-07,7,2,NA,NA,NA,NA,NA,NA
"199","T1139F",1178,"F",11,"T956M","T977F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-17,2021-04-07,7,2,NA,NA,NA,NA,NA,NA
"200","T113M",270,"M",2,"T1M","T27F",NA,"Rod","Rod","Rod","Rod","Rod",2015-08-15,2016-08-19,7,1,"onset >48wks",12,24,24,24,NA
"201","T1140M",1179,"M",11,"T934M","T961F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-19,2021-04-29,4,3,"onset at 8wks",8,8,8,8,8
"202","T1141M",1180,"M",11,"T934M","T961F",NA,"Rod","Rod","Rod","Rod","Rod",2021-02-19,2021-04-29,4,3,"onset >8wks, probably 12wks?",8,8,8,8,NA
"203","T1142M",1181,"M",11,"T934M","T961F",NA,"Rod","Rod","Rab","Rab","Rab",2021-02-19,2021-12-14,4,3,"1 son",NA,NA,NA,NA,NA
"204","T1143F",1182,"F",11,"T934M","T961F",NA,"Rod","Rod","Rab","Rab","Rab",2021-02-19,2021-11-30,4,3,NA,NA,NA,NA,NA,NA
"205","T1144M",1183,"M",11,"T983M","T982F",NA,"Rod","Rod","Rab","Rab","Rab",2021-02-26,2021-12-22,5,2,"3 sons",NA,NA,NA,NA,NA
"206","T1145F",1184,"F",11,"T983M","T982F",NA,"Rod","Rod","Rab","Rab","Rab",2021-02-26,2021-10-18,5,2,"Not giving pups",NA,NA,NA,NA,NA
"207","T1146F",1185,"F",11,"T983M","T982F",NA,"Rod","Rod","Rab","Rab","Rab",2021-02-26,2021-09-28,5,2,NA,NA,NA,NA,NA,NA
"208","T1147F",1186,"F",11,"T983M","T982F",NA,"Rod","Rod","Rab","Rab","Rab",2021-02-26,2022-01-06,5,2,NA,NA,NA,NA,NA,NA
"209","T1148F",1187,"F",11,"T983M","T982F",NA,"Rod","Rod","Rab","Rab","Rab",2021-02-26,2021-09-28,5,2,NA,NA,NA,NA,NA,NA
"210","T1149F",1422,"F",12,"T950M","T965F",NA,"Rab","Rab","Rod","Rod","Rod",2021-03-11,2021-05-07,4,2,NA,NA,NA,NA,NA,NA
"211","T114F",271,"F",2,"T1M","T27F",NA,"Rod","Rod","Rod","Rod","Rod",2015-08-15,2016-02-18,7,1,"onset >24wks",NA,NA,NA,NA,NA
"212","T1150F",1423,"F",12,"T950M","T965F",NA,"Rab","Rab","Rod","Rod","Rod",2021-03-11,2021-05-07,4,2,NA,NA,NA,NA,NA,NA
"213","T1151F",1424,"F",12,"T950M","T965F",NA,"Rab","Rab","Rod","Rod","Rod",2021-03-11,2021-05-07,4,2,NA,NA,NA,NA,NA,NA
"214","T1152F",1425,"F",12,"T950M","T965F",NA,"Rab","Rab","Rod","Rod","Rod",2021-03-11,2021-05-07,4,2,NA,NA,NA,NA,NA,NA
"215","T1153M",1188,"M",11,"T958M","T976F",NA,"Rod","Rod","Rab","Rab","Rab",2021-03-16,2021-10-22,3,3,NA,NA,NA,NA,NA,NA
"216","T1154M",1189,"M",11,"T958M","T976F",NA,"Rod","Rod","Rab","Rab","Rab",2021-03-16,2021-12-14,3,3,"6 sons",NA,NA,NA,NA,NA
"217","T1155F",1190,"F",11,"T958M","T976F",NA,"Rod","Rod","Rod","Rod","Rod",2021-03-16,2021-05-07,3,3,NA,NA,NA,NA,NA,NA
"218","T1156M",1191,"M",11,"T951M","T994F","T961F","Rab","Rod","Rod","Rod","Rod",2021-03-18,2022-01-06,3,2,"onset at 40wks",28,28,28,28,40
"219","T1157M",1192,"M",11,"T951M","T994F","T961F","Rab","Rod","Rod","Rod","Rod",2021-03-18,2021-11-26,3,2,"onset at 36 wks",20,20,32,32,36
"220","T1158F",1193,"F",11,"T951M","T994F","T961F","Rab","Rod","Rod","Rod","Rod",2021-03-18,2021-05-07,3,2,NA,NA,NA,NA,NA,NA
"221","T1159M",1194,"M",11,"T934M","T961F","T994F","Rod","Rab","Rod","Rod","Rod",2021-03-17,2021-12-14,6,3,"No sons; onset >40wks, probably 44wks?",32,32,32,36,NA
"222","T115F",272,"F",2,"T1M","T27F",NA,"Rod","Rod","Rod","Rod","Rod",2015-08-15,2016-02-18,7,1,"onset >24wks",NA,NA,NA,NA,NA
"223","T1160M",1195,"M",11,"T934M","T961F","T994F","Rod","Rab","Rod","Rod","Rod",2021-03-17,2022-01-03,6,3,"onset at 40wks",36,40,40,40,40
"224","T1161M",1196,"M",11,"T934M","T961F","T994F","Rod","Rab","Rod","Rod","Rod",2021-03-17,2021-12-27,6,3,"no sons; onset >40wks",NA,NA,NA,NA,NA
"225","T1162F",1197,"F",11,"T934M","T961F","T994F","Rod","Rab","Rod","Rod","Rod",2021-03-17,2021-12-09,6,3,"5 daughters; onset >36wks",NA,NA,NA,NA,NA
"226","T1163F",1198,"F",11,"T934M","T961F","T994F","Rod","Rab","Rod","Rod","Rod",2021-03-17,2021-12-16,6,3,"10 daughters; onset >36wks",NA,NA,NA,NA,NA
"227","T1164F",1199,"F",11,"T934M","T961F","T994F","Rod","Rab","Rod","Rod","Rod",2021-03-17,2021-08-18,6,3,"onset >20wks",NA,NA,NA,NA,NA
"228","T1165M",1200,"M",11,"T983M","T982F",NA,"Rod","Rod","Rab","Rab","Rab",2021-03-23,2021-08-03,3,3,NA,4,4,4,NA,NA
"229","T1166M",1201,"M",11,"T983M","T982F",NA,"Rod","Rod","Rab","Rab","Rab",2021-03-23,2021-11-30,3,3,NA,NA,NA,NA,NA,NA
"230","T1167F",1202,"F",11,"T983M","T982F",NA,"Rod","Rod","Rab","Rab","Rab",2021-03-23,2021-05-04,3,3,NA,NA,NA,NA,NA,NA
"231","T1168F",1426,"F",12,"T964M","T1025F","T1030F","Rab","Rod","Rod","Rod","Rod",2021-03-27,2021-05-21,5,1,NA,NA,NA,NA,NA,NA
"232","T1169F",1427,"F",12,"T964M","T1025F","T1030F","Rab","Rod","Rod","Rod","Rod",2021-03-27,2021-05-21,5,1,NA,NA,NA,NA,NA,NA
"233","T116F",273,"F",2,"T1M","T27F",NA,"Rod","Rod","Rod","Rod","Rod",2015-08-15,2016-02-18,7,1,"onset >24wks",NA,NA,NA,NA,NA
"234","T1170F",1428,"F",12,"T964M","T1025F","T1030F","Rab","Rod","Rod","Rod","Rod",2021-03-27,2021-05-21,5,1,NA,NA,NA,NA,NA,NA
"235","T1171F",1429,"F",12,"T964M","T1025F","T1030F","Rab","Rod","Rod","Rod","Rod",2021-03-27,2021-05-21,5,1,NA,NA,NA,NA,NA,NA
"236","T1172F",1430,"F",12,"T964M","T1025F","T1030F","Rab","Rod","Rod","Rod","Rod",2021-03-27,2021-05-21,5,1,NA,NA,NA,NA,NA,NA
"237","T1173M",1203,"M",11,"T1017M","T981F",NA,"Rod","Rod","Rod","Rod","Rod",2021-03-26,2021-04-29,6,2,NA,NA,NA,NA,NA,NA
"238","T1174M",1204,"M",11,"T1017M","T981F",NA,"Rod","Rod","Rod","Rod","Rod",2021-03-26,2021-04-29,6,2,NA,NA,NA,NA,NA,NA
"239","T1175M",1205,"M",11,"T1017M","T981F",NA,"Rod","Rod","Rod","Rod","Rod",2021-03-26,2021-04-29,6,2,NA,NA,NA,NA,NA,NA
"240","T1176M",1206,"M",11,"T1017M","T981F",NA,"Rod","Rod","Rod","Rod","Rod",2021-03-26,2021-04-29,6,2,NA,NA,NA,NA,NA,NA
"241","T1177F",1207,"F",11,"T1017M","T981F",NA,"Rod","Rod","Rod","Rod","Rod",2021-03-26,2021-05-21,6,2,NA,NA,NA,NA,NA,NA
"242","T1178F",1208,"F",11,"T1017M","T981F",NA,"Rod","Rod","Rod","Rod","Rod",2021-03-26,2021-05-21,6,2,NA,NA,NA,NA,NA,NA
"243","T1179M",1209,"M",11,"T1031M","T1016F",NA,"Rod","Rod","Rod","Rod","Rod",2021-03-26,2021-04-29,6,1,"no project",NA,NA,NA,NA,NA
"244","T117F",274,"F",2,"T1M","T27F",NA,"Rod","Rod","Rod","Rod","Rod",2015-08-15,2016-01-30,7,1,"onset >20wks",16,NA,NA,NA,NA
"245","T1180M",1210,"M",11,"T1031M","T1016F",NA,"Rod","Rod","Rod","Rod","Rod",2021-03-26,2021-04-29,6,1,"no project",NA,NA,NA,NA,NA
"246","T1181M",1211,"M",11,"T1031M","T1016F",NA,"Rod","Rod","Rod","Rod","Rod",2021-03-26,2021-04-29,6,1,"no project",NA,NA,NA,NA,NA
"247","T1182M",1212,"M",11,"T1031M","T1016F",NA,"Rod","Rod","Rod","Rod","Rod",2021-03-26,2021-04-29,6,1,"no project",NA,NA,NA,NA,NA
"248","T1183M",1213,"M",11,"T1031M","T1016F",NA,"Rod","Rod","Rod","Rod","Rod",2021-03-26,2021-04-29,6,1,"no project",NA,NA,NA,NA,NA
"249","T1184M",1214,"M",11,"T1031M","T1016F",NA,"Rod","Rod","Rod","Rod","Rod",2021-03-26,2021-04-29,6,1,"no project",NA,NA,NA,NA,NA
"250","T1185M",1215,"M",12,"T1001M","T1030F","T1025F","Rod","Rab","Rod","Rod","Rod",2021-03-27,2022-01-03,3,1,"onset >40wks",8,NA,NA,NA,NA
"251","T1186M",1216,"M",12,"T1001M","T1030F","T1025F","Rod","Rab","Rod","Rod","Rod",2021-03-27,2021-12-24,3,1,"onset >40wks",8,8,NA,NA,NA
"252","T1187M",1217,"M",12,"T1001M","T1030F","T1025F","Rod","Rab","Rod","Rod","Rod",2021-03-27,2021-08-09,3,1,"onset >16wks",8,8,8,NA,NA
"253","T1188M",1431,"M",12,"T1013M","T1033F",NA,"Rod","Rod","Rod","Rod","Rod",2021-04-06,2021-06-29,6,1,NA,8,8,8,8,NA
"254","T1189M",1432,"M",12,"T1013M","T1033F",NA,"Rod","Rod","Rod","Rod","Rod",2021-04-06,2021-06-29,6,1,NA,8,8,8,8,8
"255","T118F",275,"F",2,"T1M","T27F",NA,"Rod","Rod","Rod","Rod","Rod",2015-08-15,2016-01-30,7,1,"onset >20wks",NA,NA,NA,NA,NA
"256","T1190M",1433,"M",12,"T1013M","T1033F",NA,"Rod","Rod","Rod","Rod","Rod",2021-04-06,2021-06-29,6,1,NA,8,8,8,8,8
"257","T1191F",1434,"F",12,"T1013M","T1033F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-06,2021-12-08,6,1,"7 daughters; Priority breeders because of diabetic brothers",NA,NA,NA,NA,NA
"258","T1192F",1435,"F",12,"T1013M","T1033F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-06,2022-01-01,6,1,"Priority breeders because of diabetic brothers",NA,NA,NA,NA,NA
"259","T1193F",1436,"F",12,"T1013M","T1033F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-06,2021-12-14,6,1,"6 daughters; Priority breeders because of diabetic brothers",NA,NA,NA,NA,NA
"260","T1194M",1218,"M",11,"T967M","T1038F","T1034F","Rab","Rod","Rod","Rod","Rod",2021-04-07,2021-06-17,5,1,"onset >8wks; euthanized for humane reasons",NA,NA,NA,NA,NA
"261","T1195M",1219,"M",11,"T967M","T1038F","T1034F","Rab","Rod","Rod","Rod","Rod",2021-04-07,2021-06-30,5,1,"onset at 12wks",12,12,12,12,12
"262","T1196M",1220,"M",11,"T967M","T1038F","T1034F","Rab","Rod","Rod","Rod","Rod",2021-04-07,2021-06-30,5,1,"onset at 8wks",8,8,8,8,8
"263","T1197M",1221,"M",11,"T967M","T1038F","T1034F","Rab","Rod","Rod","Rod","Rod",2021-04-07,2021-06-30,5,1,"onset at 12wks",8,8,12,12,12
"264","T1198F",1222,"F",11,"T967M","T1038F","T1034F","Rab","Rod","Rab","Rab","Rab",2021-04-07,2021-12-08,5,1,"2 daughters",NA,NA,NA,NA,NA
"265","T1199M",1437,"M",12,"T974M","T1034F","T1038F","Rod","Rab","Rod","Rod","Rod",2021-04-06,2021-12-24,4,1,NA,NA,NA,NA,NA,NA
"266","T119M",276,"M",2,"T2M","T28F",NA,"Rod","Rod","Rod","Rod","Rod",2015-08-16,2016-02-18,5,1,"onset >24wks",NA,NA,NA,NA,NA
"267","T11F",169,"F",1,"5394M","1843F",NA,"Rod","Rod","Rab","Rab","Rab",2015-04-16,2015-08-11,5,1,"Changed to Rab 05/20/15",NA,NA,NA,NA,NA
"268","T1200F",1438,"F",12,"T974M","T1034F","T1038F","Rod","Rab","Rod","Rod","Rod",2021-04-06,2021-10-02,4,1,NA,NA,NA,NA,NA,NA
"269","T1201F",1439,"F",12,"T974M","T1034F","T1038F","Rod","Rab","Rod","Rod","Rod",2021-04-06,2021-11-11,4,1,"found dead",NA,NA,NA,NA,NA
"270","T1202F",1440,"F",12,"T974M","T1034F","T1038F","Rod","Rab","Rod","Rod","Rod",2021-04-06,2021-10-02,4,1,NA,NA,NA,NA,NA,NA
"271","T1203M",1223,"M",11,"T958M","T976F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-10,2021-09-10,6,4,NA,NA,NA,NA,NA,NA
"272","T1204M",1224,"M",11,"T958M","T976F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-10,2021-12-25,6,4,"ambiguous date of death",NA,NA,NA,NA,NA
"273","T1205F",1225,"F",11,"T958M","T976F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-10,2021-12-27,6,4,"1 daughter",NA,NA,NA,NA,NA
"274","T1206F",1226,"F",11,"T958M","T976F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-10,2021-12-25,6,4,"5 daughters; ambiguous date of death",NA,NA,NA,NA,NA
"275","T1207F",1227,"F",11,"T958M","T976F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-10,2021-12-16,6,4,NA,NA,NA,NA,NA,NA
"276","T1208F",1228,"F",11,"T958M","T976F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-10,2021-12-16,6,4,"no daughters; only sons",NA,NA,NA,NA,NA
"277","T1209F",1441,"F",12,"T973M","T1035F","T1040F","Rod","Rab","Rod","Rod","Rod",2021-04-06,2021-08-24,6,1,NA,NA,NA,NA,NA,NA
"278","T120M",277,"M",2,"T2M","T28F",NA,"Rod","Rod","Rod","Rod","Rod",2015-08-16,2016-02-18,5,1,"onset >24wks",NA,NA,NA,NA,NA
"279","T1210F",1442,"F",12,"T973M","T1035F","T1040F","Rod","Rab","Rod","Rod","Rod",2021-04-06,2021-12-16,6,1,"4 daughters",NA,NA,NA,NA,NA
"280","T1211F",1443,"F",12,"T973M","T1035F","T1040F","Rod","Rab","Rod","Rod","Rod",2021-04-06,2021-12-27,6,1,"1 daughters?",NA,NA,NA,NA,NA
"281","T1212M",1444,"M",12,"T973M","T1035F","T1040F","Rod","Rab","Rod","Rod","Rod",2021-04-06,2021-07-28,6,1,NA,8,12,12,12,12
"282","T1213M",1445,"M",12,"T973M","T1035F","T1040F","Rod","Rab","Rod","Rod","Rod",2021-04-06,2022-01-01,6,1,"bad breeder - chew tails of pups",40,40,40,40,40
"283","T1214M",1446,"M",12,"T973M","T1035F","T1040F","Rod","Rab","Rod","Rod","Rod",2021-04-06,2021-12-24,6,1,NA,NA,NA,NA,NA,NA
"284","T1215M",1229,"M",11,"T1024M","T1040F","T1035F","Rab","Rod","Rod","Rod","Rod",2021-04-07,2021-11-08,4,1,"onset at 28wks",8,8,8,12,28
"285","T1216M",1230,"M",11,"T1024M","T1040F","T1035F","Rab","Rod","Rod","Rod","Rod",2021-04-07,2021-07-28,4,1,"onset at 16wks",8,8,8,8,8
"286","T1217M",1231,"M",11,"T1024M","T1040F","T1035F","Rab","Rod","Rod","Rod","Rod",2021-04-07,2021-07-28,4,1,"onset at 16wks",8,8,8,8,8
"287","T1218F",1232,"F",11,"T1024M","T1040F","T1035F","Rab","Rod","Rab","Rab","Rab",2021-04-07,2021-12-16,4,1,"2 daughters",NA,NA,NA,NA,NA
"288","T1219M",1233,"M",11,"T934M","T961F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-11,2021-07-30,6,4,NA,NA,NA,NA,NA,NA
"289","T121M",278,"M",2,"T2M","T28F",NA,"Rod","Rod","Rod","Rod","Rod",2015-08-16,2016-02-18,5,1,"onset >24wks",NA,NA,NA,NA,NA
"290","T1220M",1234,"M",11,"T934M","T961F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-11,2021-07-30,6,4,NA,NA,NA,NA,NA,NA
"291","T1221M",1235,"M",11,"T934M","T961F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-11,2021-07-30,6,4,NA,NA,NA,NA,NA,NA
"292","T1222M",1236,"M",11,"T934M","T961F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-11,2021-07-30,6,4,NA,NA,NA,NA,NA,NA
"293","T1223F",1237,"F",11,"T934M","T961F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-11,2021-11-05,6,4,NA,NA,NA,NA,NA,NA
"294","T1224F",1238,"F",11,"T934M","T961F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-11,2021-08-24,6,4,NA,NA,NA,NA,NA,NA
"295","T1225M",1239,"M",11,"T983M","T982F",NA,"Rod","Rod","Rod","Rod","Rod",2021-04-17,2021-05-22,5,4,NA,NA,NA,NA,NA,NA
"296","T1226M",1240,"M",11,"T983M","T982F",NA,"Rod","Rod","Rod","Rod","Rod",2021-04-17,2021-05-22,5,4,NA,NA,NA,NA,NA,NA
"297","T1227M",1241,"M",11,"T983M","T982F",NA,"Rod","Rod","Rod","Rod","Rod",2021-04-17,2021-05-22,5,4,NA,NA,NA,NA,NA,NA
"298","T1228M",1242,"M",11,"T983M","T982F",NA,"Rod","Rod","Rod","Rod","Rod",2021-04-17,2021-05-22,5,4,NA,NA,NA,NA,NA,NA
"299","T1229F",1243,"F",11,"T983M","T982F",NA,"Rod","Rod","Rod","Rod","Rod",2021-04-17,2021-06-03,5,4,NA,NA,NA,NA,NA,NA
"300","T122F",279,"F",2,"T2M","T28F",NA,"Rod","Rod","Rod","Rod","Rod",2015-08-16,2016-02-18,5,1,"onset >24wks",NA,NA,NA,NA,NA
"301","T1230M",1244,"M",11,"T1036M","T1022F",NA,"Rod","Rod","Rod","Rod","Rod",2021-04-08,2021-05-21,5,1,NA,NA,NA,NA,NA,NA
"302","T1231M",1245,"M",11,"T1036M","T1022F",NA,"Rod","Rod","Rod","Rod","Rod",2021-04-08,2021-05-21,5,1,NA,NA,NA,NA,NA,NA
"303","T1232F",1246,"F",11,"T1036M","T1022F",NA,"Rod","Rod","Rod","Rod","Rod",2021-04-08,2021-06-03,5,1,NA,NA,NA,NA,NA,NA
"304","T1233F",1247,"F",11,"T1036M","T1022F",NA,"Rod","Rod","Rod","Rod","Rod",2021-04-08,2021-06-03,5,1,NA,NA,NA,NA,NA,NA
"305","T1234F",1248,"F",11,"T1036M","T1022F",NA,"Rod","Rod","Rod","Rod","Rod",2021-04-08,2021-06-03,5,1,NA,NA,NA,NA,NA,NA
"306","T1235M",1249,"M",11,"T1026M","T1057F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-24,2022-01-01,8,1,NA,NA,NA,NA,NA,NA
"307","T1236M",1250,"M",11,"T1026M","T1057F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-24,2022-02-18,8,1,NA,NA,NA,NA,NA,NA
"308","T1237M",1251,"M",11,"T1026M","T1057F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-24,2022-01-01,8,1,NA,NA,NA,NA,NA,NA
"309","T1238M",1252,"M",11,"T1026M","T1057F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-24,2021-12-16,8,1,"3 sons",NA,NA,NA,NA,NA
"310","T1239M",1253,"M",11,"T1026M","T1057F",NA,"Rod","Rod","Rab","Rab","Rab",2021-04-24,2022-01-06,8,1,NA,NA,NA,NA,NA,NA
"311","T123F",280,"F",2,"T2M","T28F",NA,"Rod","Rod","Rod","Rod","Rod",2015-08-16,2016-02-18,5,1,"onset >24wks",NA,NA,NA,NA,NA
